"Var2","C","K_s","A","Y","L_s","I","Case"
"10",0.00922611051828758,0.0106035791570131,0.0063024940972319,0.0104279056443737,0.000768672863720279,0.0144297598966481,"Cannonical Model"
"11",0.00917891077995392,0.0107491920229088,0.00598736939236895,0.01006843523688,0.000568943311449122,0.0130304602552746,"Cannonical Model"
"12",0.00908712901176121,0.010810918141276,0.00568800092274923,0.00970858294296942,0.000397484345580101,0.0117779606623628,"Cannonical Model"
"13",0.00895831554713169,0.0108016357296443,0.00540360087661055,0.00935044858087292,0.000250809795049814,0.0106562112807477,"Cannonical Model"
"14",0.00879904000101153,0.0107325947113037,0.00513342083277886,0.00899579111214898,0.00012584274693435,0.00965095209063394,"Cannonical Model"
"15",0.00861500868327241,0.0106136097173012,0.00487674979113882,0.00864607242168157,1.98684502332504e-05,0.00874951147792817,"Cannonical Model"
"16",0.00841116839033962,0.0104532307890764,0.00463291230158084,0.00830249587781888,-6.95074064490978e-05,0.00794062758022231,"Cannonical Model"
"17",0.0081917981347817,0.010258894330594,0.0044012666865008,0.00796604027721643,-0.000144395654255788,0.00721428981436975,"Cannonical Model"
"18",0.0079605901950083,0.0100370565688441,0.00418120335217482,0.00763748970977394,-0.000206656382052939,0.00656159830142868,"Cannonical Model"
"19",0.00772072170980512,0.00979331152452374,0.00397214318456519,0.00731745981775407,-0.000257927933141137,0.00597463916350446,"Cannonical Model"
"20",0.00747491790289852,0.00953249526683984,0.00377353602533608,0.00700642086885004,-0.000299652586311681,0.00544637389645888,"Cannonical Model"
"21",0.00722550789905839,0.00925877802438281,0.00358485922406847,0.00670471801483394,-0.000333099298535125,0.00497054122588928,"Cannonical Model"
"22",0.00697447398361859,0.00897574554496963,0.00340561626286427,0.00641258906476725,-0.000359383843729586,0.00454157003416318,"Cannonical Model"
"23",0.00672349506012313,0.00868647093864561,0.00323533544972033,0.00613018006396491,-0.000379486644076068,0.00415450210623613,"Cannonical Model"
"24",0.00647398497468128,0.00839357809735484,0.00307356867723362,0.00585755893642335,-0.000394268556676594,0.00380492358379948,"Cannonical Model"
"25",0.00622712629928077,0.00809929766009677,0.00291989024337128,0.00559472741876064,-0.00040448484849963,0.00348890414305367,"Cannonical Model"
"26",0.00598390009865482,0.00780551638186521,0.0027738957312021,0.00534163148743941,-0.000410797566092891,0.00320294302290419,"Cannonical Model"
"27",0.00574511214534013,0.00751382066670798,0.0026352009446414,0.00509817045776624,-0.000413786483082134,0.00294392112924475,"Cannonical Model"
"28",0.00551141599442568,0.00722553493842502,0.00250344089740876,0.00486420491254245,-0.000413958787675294,0.00270905852865856,"Cannonical Model"
"29",0.00528333328240182,0.00694175544547568,0.00237826885253779,0.00463956359997972,-0.00041175765395254,0.00249587672260269,"Cannonical Model"
"30",0.00506127157278899,0.00666338002847121,0.00225935540991039,0.00442404942432019,-0.000407569824376654,0.00230216516206798,"Cannonical Model"
"31",0.00484554003424672,0.0063911343181925,0.00214638763941439,0.0042174446382781,-0.000401732316467325,0.002125951523826,"Cannonical Model"
"32",0.00463636320409676,0.00612559477851517,0.00203906825744321,0.00401951533373735,-0.000394538353737075,0.00196547532357042,"Cannonical Model"
"33",0.00443389306116093,0.00586720896116324,0.00193711484457061,0.00383001531591002,-0.000386242609598902,0.00181916448931638,"Cannonical Model"
"34",0.00423821960608968,0.00561631329715553,0.00184025910234167,0.00364868943621952,-0.000377065842861105,0.00168561456103477,"Cannonical Model"
"35",0.00404938012456692,0.00537314871254333,0.00174824614722419,0.00347527645037143,-0.000367198994476266,0.00156357022028543,"Cannonical Model"
"36",0.00386736728858504,0.00513787432301793,0.00166083383986261,0.00330951146028581,-0.000356806807279196,0.00145190888712012,"Cannonical Model"
"37",0.0036921362330975,0.00491057943271119,0.00157779214786912,0.00315112799167137,-0.000346031023417303,0.00134962615123891,"Cannonical Model"
"38",0.00352361072951171,0.00469129403659242,0.00149890254047533,0.00299985975292125,-0.000334993207944304,0.00125582283073174,"Cannonical Model"
"39",0.0033616885634506,0.00447999800290294,0.00142395741345124,0.00285544211561383,-0.000323797241523668,0.00116969347510106,"Cannonical Model"
"40",0.00320624621178098,0.00427662909172762,0.00135275954277837,0.002717613352127,-0.00031253152029142,0.00109051614998098,"Cannonical Model"
