"Var2","C","K_s","A","Y","L_s","I","Case"
"23",0.00706056638513856,0.00930268553570157,0.00323533544973707,0.00637247615183004,-0.000362229686680697,0.00408120661166559,"habit formation"
"24",0.00681092044145604,0.00896768899060399,0.00307356867725022,0.0060969286944864,-0.00035781526174758,0.00371940978407508,"habit formation"
"25",0.00656107972437453,0.00863332694871529,0.00291989024338771,0.00582986336995505,-0.000351873876963098,0.00339498829245887,"habit formation"
"26",0.0063125920946652,0.00830155196416097,0.00277389573121832,0.00557150095780856,-0.000344706469765085,0.00310374387280993,"habit formation"
"27",0.00606674441448554,0.00797397670460149,0.0026352009446574,0.00532197377021026,-0.000336569787378043,0.00284196430483618,"habit formation"
"28",0.00582459695292052,0.00765192014390319,0.00250344089742453,0.00508133916599456,-0.000327682427596323,0.00260636735962988,"habit formation"
"29",0.0055870136935191,0.00733644799609125,0.00237826885255331,0.00484959136041893,-0.000318230065234323,0.00239405101370417,"habit formation"
"30",0.005354688992845,0.00702840807282096,0.00225935540992564,0.00462667172475145,-0.000308369974942241,0.00220244927491969,"habit formation"
"31",0.00512817099572751,0.00672846116992475,0.00214638763942936,0.00441247775009572,-0.000298234945740983,0.00202929302455071,"habit formation"
"32",0.00490788217259865,0.00643710801984669,0.00203906825745789,0.00420687083169175,-0.000287936669468655,0.0018725753352904,"habit formation"
"33",0.00469413730709136,0.00615471278527674,0.00193711484458499,0.00400968301332854,-0.000277568674033247,0.00173052077701417,"habit formation"
"34",0.00448715922792038,0.00588152351438616,0.00184025910235574,0.00382072281639634,-0.000267208862659853,0.00160155827043356,"habit formation"
"35",0.00428709254788122,0.00561768992912329,0.00174824614723796,0.00363978026441558,-0.000256921711975131,0.00148429709333836,"habit formation"
"36",0.00409401564445102,0.00536327887447571,0.00166083383987606,0.00346663120151521,-0.000246760174590487,0.00137750568499688,"habit formation"
"37",0.00390795109079922,0.00511828771790229,0.00157779214788225,0.00330104099220199,-0.000236767325661424,0.00128009293158543,"habit formation"
"38",0.00372887472284102,0.0048826559537932,0.00149890254048814,0.0031427676797688,-0.00022697778757156,0.00119109164941726,"habit formation"
"39",0.00355672350711065,0.00465627523737171,0.00142395741346373,0.00299156467173948,-0.00021741896229431,0.00110964401343511,"habit formation"
"40",0.00339140235551218,0.00443899804549753,0.00135275954279055,0.00284718301275014,-0.000208112097019794,0.00103498870613525,"habit formation"
"1",0.00570850186703052,0.00225075239719586,0.00999999999999774,0.0130537196522329,0.00469803025990957,0.0375125399532644,"Cannonical Model"
"2",0.00664593077733118,0.00413382740118046,0.00949999999999571,0.0128791976733315,0.00398682207815372,0.0336353357969391,"Cannonical Model"
"3",0.00739786851045612,0.00569653090076974,0.00902499999999389,0.0126591982942769,0.0033651672616476,0.0301788857276686,"Cannonical Model"
"4",0.00798930321817732,0.00698052496115845,0.00857374999999226,0.0124021397608383,0.00282246763299815,0.0270964319072483,"Cannonical Model"
"5",0.00844219239031209,0.00802248166113072,0.00814506249999081,0.0121153228951252,0.00234934872959072,0.0243464699606963,"Cannonical Model"
"6",0.00877581630644851,0.00885466210952752,0.00773780937498952,0.011805065921591,0.00193751996971346,0.0218921558010774,"Cannonical Model"
"7",0.00900709092608394,0.00950542915763482,0.00735091890623839,0.011476823601613,0.00157965072573531,0.0197007795779826,"Cannonical Model"
"8",0.00915084483989706,0.00999970135697002,0.00698337296092489,0.0111352924757814,0.00126926049836184,0.017743299146555,"Cannonical Model"
"9",0.0092200643796156,0.0103593548544833,0.00663420431287715,0.0107845038080694,0.00100062159085324,0.0159939263155252,"Cannonical Model"
"10",0.00922611051828758,0.0106035791570132,0.00630249409723187,0.0104279056443737,0.000768672863720293,0.0144297598966483,"Cannonical Model"
"11",0.00917891077995391,0.0107491920229089,0.00598736939236892,0.01006843523688,0.000568943311449133,0.0130304602552747,"Cannonical Model"
"12",0.00908712901176121,0.0108109181412761,0.00568800092274919,0.00970858294296943,0.000397484345580109,0.011777960662363,"Cannonical Model"
"13",0.00895831554713168,0.0108016357296444,0.00540360087661051,0.00935044858087293,0.000250809795049821,0.0106562112807479,"Cannonical Model"
"14",0.00879904000101153,0.0107325947113038,0.00513342083277883,0.00899579111214899,0.000125842746934355,0.00965095209063403,"Cannonical Model"
"15",0.00861500868327241,0.0106136097173013,0.00487674979113879,0.00864607242168157,1.98684502332549e-05,0.00874951147792826,"Cannonical Model"
"16",0.00841116839033961,0.0104532307890765,0.0046329123015808,0.00830249587781888,-6.95074064490943e-05,0.0079406275802224,"Cannonical Model"
"17",0.00819179813478169,0.0102588943305941,0.00440126668650077,0.00796604027721643,-0.000144395654255786,0.00721428981436983,"Cannonical Model"
"18",0.00796059019500829,0.0100370565688442,0.00418120335217479,0.00763748970977393,-0.000206656382052938,0.00656159830142875,"Cannonical Model"
"19",0.00772072170980511,0.0097933115245238,0.00397214318456515,0.00731745981775406,-0.000257927933141136,0.00597463916350452,"Cannonical Model"
"20",0.0074749179028985,0.0095324952668399,0.00377353602533604,0.00700642086885003,-0.00029965258631168,0.00544637389645894,"Cannonical Model"
"21",0.00722550789905838,0.00925877802438286,0.00358485922406843,0.00670471801483393,-0.000333099298535124,0.00497054122588934,"Cannonical Model"
"22",0.00697447398361857,0.00897574554496967,0.00340561626286424,0.00641258906476724,-0.000359383843729585,0.00454157003416323,"Cannonical Model"
"23",0.00672349506012311,0.00868647093864565,0.0032353354497203,0.00613018006396489,-0.000379486644076067,0.00415450210623618,"Cannonical Model"
"24",0.00647398497468126,0.00839357809735488,0.00307356867723359,0.00585755893642333,-0.000394268556676593,0.00380492358379952,"Cannonical Model"
"25",0.00622712629928075,0.0080992976600968,0.00291989024337125,0.00559472741876062,-0.000404484848499629,0.00348890414305371,"Cannonical Model"
"26",0.0059839000986548,0.00780551638186524,0.00277389573120206,0.0053416314874394,-0.000410797566092891,0.00320294302290423,"Cannonical Model"
"27",0.00574511214534011,0.00751382066670801,0.00263520094464136,0.00509817045776622,-0.000413786483082134,0.00294392112924478,"Cannonical Model"
"28",0.00551141599442566,0.00722553493842504,0.00250344089740873,0.00486420491254243,-0.000413958787675293,0.00270905852865859,"Cannonical Model"
"29",0.0052833332824018,0.0069417554454757,0.00237826885253776,0.0046395635999797,-0.00041175765395254,0.00249587672260272,"Cannonical Model"
"30",0.00506127157278897,0.00666338002847123,0.00225935540991036,0.00442404942432017,-0.000407569824376653,0.00230216516206801,"Cannonical Model"
"31",0.00484554003424669,0.00639113431819251,0.00214638763941436,0.00421744463827808,-0.000401732316467325,0.00212595152382602,"Cannonical Model"
"32",0.00463636320409674,0.00612559477851518,0.00203906825744318,0.00401951533373732,-0.000394538353737074,0.00196547532357045,"Cannonical Model"
"33",0.0044338930611609,0.00586720896116325,0.00193711484457058,0.00383001531590999,-0.000386242609598901,0.0018191644893164,"Cannonical Model"
"34",0.00423821960608965,0.00561631329715554,0.00184025910234164,0.0036486894362195,-0.000377065842861103,0.00168561456103479,"Cannonical Model"
"35",0.00404938012456689,0.00537314871254333,0.00174824614722416,0.0034752764503714,-0.000367198994476265,0.00156357022028545,"Cannonical Model"
"36",0.00386736728858502,0.00513787432301793,0.00166083383986258,0.00330951146028579,-0.000356806807279195,0.00145190888712014,"Cannonical Model"
"37",0.00369213623309748,0.00491057943271119,0.00157779214786909,0.00315112799167134,-0.000346031023417302,0.00134962615123892,"Cannonical Model"
"38",0.00352361072951168,0.00469129403659242,0.0014989025404753,0.00299985975292123,-0.000334993207944303,0.00125582283073175,"Cannonical Model"
"39",0.00336168856345057,0.00447999800290293,0.00142395741345121,0.00285544211561381,-0.000323797241523667,0.00116969347510108,"Cannonical Model"
"40",0.00320624621178095,0.00427662909172761,0.00135275954277835,0.00271761335212698,-0.000312531520291419,0.00109051614998099,"Cannonical Model"
